1.ID,2.Annotation,3.Chromsome,4.Start,5.End,6.Strand,7.GC,8.Identity,9.z_score,10.SCI,11.tblastx_score,12.polyA_RNAseq_MAX,13.small_RNAseq_SUM,14.small_RNAseq_MAX,15.Array_totalRNA_MAX,16.Array_polyA_MAX,17.Array_nonpolyA_MAX,18.histone_mark_only_clusters
bins_766254,exon_CCDS,chr1,181108077,181108195,+,0.378151260504202,89.92,0.00,0.77,0.807384,4.295250,0.876,10.682,4236.93382352941,6072.66911764706,2362.58088235294,no_match
bins_13299665,five_prime_UTR,chr1,151869529,151869614,-,0.627906976744186,61.80,-1.23,0.57,0.432039,0.291701,0,0,249.797619047619,1455.95833333333,272.125,no_match
bins_13458963,three_prime_UTR,chr1,182927851,182927994,-,0.368055555555556,79.17,0.70,0.64,0.51661,1.642726,0,0,610.393939393939,1351.65151515152,556.606060606061,no_match
bins_12757911,ancestral_repeat,chr1,18609764,18609830,-,0.701492537313433,46.25,-1.84,0.30,0,0,0,0,139.388888888889,289.041666666667,137.236111111111,no_match
bins_582833,ancestral_repeat,chr1,141651805,141651929,+,0.336,42.06,-0.58,0.24,0,0.148530,0,0,0,0,0,no_match
bins_13329353,three_prime_UTR,chr1,158453165,158453301,-,0.343065693430657,78.83,-0.10,0.44,0.687555,4.314062,0.761,6.393,4305.57954545455,5614.7,587.397727272727,no_match
bins_13108966,ancestral_repeat,chr1,88646091,88646202,-,0.410714285714286,55.73,-2.02,0.29,0.281715,0,0,0,0,0,0,no_match
bins_189213,five_prime_UTR,chr1,42701740,42701880,+,0.574468085106383,31.91,-0.27,0.32,0,0.210817,0,0,79.7946428571429,72.7678571428571,68.5892857142857,no_match
bins_13154448,ancestral_repeat,chr1,98187258,98187401,-,0.298611111111111,52.35,-1.08,0.36,0,0,0,0,0,0,0,no_match
bins_861006,exon_CCDS,chr1,201956944,201957047,+,0.509615384615385,90.38,-0.43,0.90,0.889577,0.638345,0,0,1988.17307692308,4916.57692307692,2747.30769230769,no_match
bins_13547216,three_prime_UTR,chr1,202853149,202853240,-,0.608695652173913,77.17,-0.63,0.85,0.629778,0.500526,0,0,386.760869565217,460.152173913043,364.282608695652,no_match
bins_12921294,ancestral_repeat,chr1,53731012,53731157,-,0.431506849315068,37.41,-1.49,0.28,0.419674,0.005477,0,0,0,0,0,no_match
bins_605053,five_prime_UTR,chr1,148788468,148788584,+,0.760683760683761,46.28,0.96,0.46,0.388937,1.572674,0,0,2806.79761904762,3189.16666666667,762.238095238095,no_match
bins_12884036,exon_CCDS,chr1,45257467,45257602,-,0.595588235294118,94.85,-0.58,0.98,1.09647,0.459235,0,0,114.186046511628,1133.7761627907,234.375,no_match
bins_13261965,ancestral_repeat,chr1,120594226,120594342,-,0.512820512820513,63.25,-1.71,0.47,0.763636,0.090129,0,0,0,0,0,no_match
bins_476435,ancestral_repeat,chr1,98668896,98668984,+,0.359550561797753,56.67,0.22,0.13,0,0,0,0,23.9545454545455,23.4090909090909,26.2159090909091,no_match
bins_335734,ancestral_repeat,chr1,71422432,71422528,+,0.278350515463918,59.46,0.50,0.19,0.63404,0,0,0,0,0,0,no_match
bins_12975783,ancestral_repeat,chr1,62362675,62362804,-,0.353846153846154,45.39,-0.87,0.61,0.438423,0.244243,0,0,151.63,53.72,81.82,no_match
bins_410800,ancestral_repeat,chr1,85965746,85965880,+,0.437037037037037,60.67,-0.83,0.44,0.410417,0.009281,0,0,0,0,0,no_match
bins_13581052,ancestral_repeat,chr1,208269662,208269776,-,0.365217391304348,51.33,-3.26,0.22,0.467563,0,0,0,0,0,0,no_match
bins_13492975,ancestral_repeat,chr1,191703951,191704023,-,0.397260273972603,61.64,0.31,0.15,0.395847,0.041003,0,0,4.41666666666667,4.15277777777778,16.5277777777778,no_match
bins_13355337,ancestral_repeat,chr1,163266484,163266617,-,0.447761194029851,59.56,-1.31,0.36,0.355944,0,0,0,0,0,0,no_match
bins_13306373,exon_CCDS,chr1,153257671,153257801,-,0.595419847328244,47.48,-0.57,0.11,0.408593,0.401741,0,0,126.41935483871,305.112903225806,50.5322580645161,no_match
bins_938524,ancestral_repeat,chr1,216190525,216190665,+,0.326241134751773,63.70,-0.35,0.50,0.362637,0,0,0,0,0,0,no_match
bins_13343459,three_prime_UTR,chr1,161378943,161379045,-,0.300970873786408,51.72,0.03,0.21,0,1.797221,0,0,78.6388888888889,1742.69444444444,48.5833333333333,no_match
bins_13082389,ncRNA_3019,chr1,84040379,84040500,-,0.377049180327869,73.17,-0.71,0.54,0.684707,0.237435,0,0,102.603448275862,85,98.1206896551724,no_match
bins_658107,three_prime_UTR,chr1,160604195,160604312,+,0.627118644067797,64.71,-0.48,0.62,0.625869,0.131927,0,0,134.991071428571,36.3214285714286,73.9732142857143,no_match
bins_414307,exon_CCDS,chr1,86688845,86688994,+,0.413333333333333,86.00,0.80,0.83,1.09884,0.025349,0,0,162.602941176471,11766.5470588235,3863.93382352941,no_match
bins_12887015,exon_CCDS,chr1,46430411,46430497,-,0.597701149425287,83.91,0.89,0.67,0.859254,3.485189,0,0,2090.61363636364,3373.03409090909,653.568181818182,no_match
bins_686839,three_prime_UTR,chr1,165659167,165659312,+,0.301369863013699,58.50,0.22,0.37,0.54359,0.231712,0,0,446.94696969697,602.893939393939,302.174242424242,no_match
bins_13018056,three_prime_UTR,chr1,71641462,71641582,-,0.330578512396694,44.70,-1.70,0.08,0,0.045690,0,0,41.6666666666667,55.7395833333333,52.9479166666667,no_match
bins_13313785,exon_CCDS,chr1,154908081,154908229,-,0.409395973154362,73.83,-2.87,0.70,0.671814,0.852610,0.700,5.878,222.085714285714,1210.67142857143,206.121428571429,no_match
bins_13524539,exon_CCDS,chr1,199234127,199234275,-,0.577181208053691,93.96,-0.43,0.91,1.17071,0.356436,0,0,752.507352941176,1190.83088235294,331.397058823529,no_match
bins_12795588,exon_CCDS,chr1,27151299,27151390,-,0.597826086956522,78.26,0.83,0.66,0.511117,1.313484,0,0,80.3804347826087,220.858695652174,97.4673913043478,no_match
bins_180175,ancestral_repeat,chr1,41130287,41130421,+,0.422222222222222,65.03,-0.64,0.40,0.375211,0,0,0,110.444444444444,29.6666666666667,105.361111111111,no_match
bins_762062,ancestral_repeat,chr1,180234694,180234818,+,0.544,53.79,0.21,0.18,0,0,0,0,0,0,0,no_match
bins_12902080,three_prime_UTR,chr1,49056045,49056175,-,0.480916030534351,51.13,-0.57,0.26,0.369646,0.006484,0,0,37,38.6290322580645,68.9516129032258,no_match
bins_42211,exon_CCDS,chr1,10357915,10358046,+,0.477272727272727,75.76,-0.60,0.62,1.17476,0.226178,0,0,332.4375,1182.7625,482.6875,no_match
bins_483656,ancestral_repeat,chr1,100187490,100187560,+,0.309859154929577,44.30,-0.29,-0.00,0,0,0,0,0,0,0,no_match
bins_955875,ancestral_repeat,chr1,219880356,219880504,+,0.375838926174497,53.33,0.12,0.34,0.536284,0,0,0,0,0,0,no_match
bins_483822,three_prime_UTR,chr1,100261139,100261222,+,0.261904761904762,51.11,-0.62,0.15,0.254353,0.522200,0,0,168.511904761905,289.392857142857,87.6190476190476,no_match
bins_13129456,exon_CCDS,chr1,93820489,93820606,-,0.483050847457627,81.36,0.69,0.74,1.0091,0.662102,0,0,71.7777777777778,2054.14814814815,770.398148148148,no_match
bins_13172640,ancestral_repeat,chr1,101819269,101819385,-,0.307692307692308,62.18,0.21,-0.00,0.371502,0,0,0,0,0,0,no_match
bins_538016,ancestral_repeat,chr1,112508313,112508452,+,0.285714285714286,72.48,0.12,0.44,0.44426,0,0,0,0,0,0,no_match
bins_12765199,exon_CCDS,chr1,20315465,20315572,-,0.555555555555556,80.56,-0.32,0.72,0.786991,0.178366,0,0,104.634615384615,114.423076923077,71.3269230769231,no_match
bins_13289813,exon_CCDS,chr1,149647743,149647880,-,0.478260869565217,80.71,-0.80,0.66,0.961467,0.964829,0,0,1968.10833333333,1897.25,561.866666666667,11;9;
bins_12984328,ancestral_repeat,chr1,64127011,64127129,-,0.26890756302521,57.78,-0.35,0.25,0.477674,0,0,0,0,0,0,no_match
bins_13059673,ancestral_repeat,chr1,80829465,80829565,-,0.405940594059406,60.78,-1.47,0.22,0.462323,0,0,0,0,0,0,no_match
bins_415406,three_prime_UTR,chr1,86983140,86983212,+,0.383561643835616,52.00,-0.87,0.02,0,0.366284,0,0,404.319444444444,1061.36111111111,416.444444444444,no_match
bins_483616,exon_CCDS,chr1,100154740,100154880,+,0.397163120567376,90.78,0.62,0.74,1.16766,0.427466,0,0,1411.53703703704,639.675925925926,213.62037037037,no_match
bins_13546290,exon_CCDS,chr1,202679302,202679360,-,0.559322033898305,94.92,-1.18,0.78,0.484619,0.486600,0,0,194.558823529412,307.529411764706,97.3823529411765,no_match
bins_173217,exon_CCDS,chr1,39625662,39625794,+,0.43609022556391,85.71,-0.48,0.76,1.03605,1.104910,0,0,3177.31451612903,3146.41129032258,2333.79032258065,no_match
bins_13226720,three_prime_UTR,chr1,114107360,114107497,-,0.355072463768116,84.89,-0.14,0.61,0.784545,0.346990,0,0,442.8828125,714.5625,404.0234375,no_match
bins_71389,exon_CCDS,chr1,17562708,17562840,+,0.593984962406015,84.96,-1.03,0.87,1.22411,0.061230,0,0,108.545454545455,87.5,33.5530303030303,no_match
bins_662855,exon_CCDS,chr1,161562406,161562541,+,0.352941176470588,77.86,0.65,0.67,0.902903,1.170337,0.766,6.870,1651.125,3693.8359375,887.140625,no_match
bins_940071,three_prime_UTR,chr1,216575053,216575184,+,0.257575757575758,51.85,-0.78,0.29,0.250723,0.164773,0,0,44.2857142857143,33.6071428571429,46.25,no_match
bins_664194,ancestral_repeat,chr1,161792263,161792383,+,0.223140495867769,54.10,1.52,-0.00,0,0,0,0,0,0,0,no_match
bins_62753,three_prime_UTR,chr1,15314312,15314448,+,0.562043795620438,38.13,-0.56,0.33,0.401259,0.367920,0,0,113.75,98.296875,51.6875,no_match
bins_606645,exon_CCDS,chr1,149287413,149287532,+,0.691666666666667,66.67,-2.10,0.40,0.670466,1.262972,0.869,10.593,210.964285714286,754.428571428571,111.098214285714,no_match
bins_404143,ancestral_repeat,chr1,84632302,84632414,+,0.36283185840708,50.39,0.87,0.06,0,0.007076,0,0,0,0,0,no_match
bins_12923918,ancestral_repeat,chr1,54141734,54141819,-,0.430232558139535,55.68,-0.56,0.42,0,0.024032,0,0,0,0,0,no_match
bins_12767943,ancestral_repeat,chr1,20739462,20739605,-,0.555555555555556,48.61,-0.40,0.33,0.399095,0.002367,0,0,0,0,0,no_match
bins_652383,exon_CCDS,chr1,159447065,159447146,+,0.475609756097561,81.71,0.03,0.67,0.663322,3.099410,0,0,2326.38095238095,5941.38095238095,756.47619047619,no_match
bins_13128194,three_prime_UTR,chr1,93390606,93390702,-,0.237113402061856,58.82,-0.60,0.05,0.453927,1.511554,3.223,100.332,388.227272727273,817.897727272727,166.75,no_match
bins_13095219,three_prime_UTR,chr1,86587166,86587269,-,0.211538461538462,52.83,0.52,-0.00,0.410751,0.050173,0,0,89.325,38.525,25.8125,no_match
bins_438496,ancestral_repeat,chr1,91039590,91039731,+,0.436619718309859,52.11,0.32,0.08,0.249472,0.014152,0,0,0,0,0,no_match
bins_12929754,ancestral_repeat,chr1,55238447,55238535,-,0.449438202247191,58.70,-1.74,0.40,0.219761,0.012405,0,0,0,0,0,no_match
bins_130552,exon_CCDS,chr1,31863229,31863311,+,0.578313253012048,93.98,0.17,0.88,0.737391,0.039948,0,0,163.190476190476,266.833333333333,73.6190476190476,no_match
bins_13232055,ancestral_repeat,chr1,115193453,115193592,-,0.371428571428571,53.52,-2.28,0.26,0.422272,0,0,0,0,0,0,no_match
bins_12917190,exon_CCDS,chr1,52764435,52764574,-,0.285714285714286,83.57,-0.49,0.54,1.06737,0.442627,0,0,1526.56666666667,1035.96666666667,544.241666666667,no_match
bins_13402661,exon_CCDS,chr1,173250417,173250495,-,0.518987341772152,82.28,0.00,0.71,0.608896,3.972219,0,0,1082.275,4546.85,619.8,no_match
bins_13551354,exon_CCDS,chr1,203398671,203398773,-,0.436893203883495,81.55,1.05,0.60,0.956468,0.432891,0,0,715.36,614.98,264.86,no_match
bins_164522,five_prime_UTR,chr1,38045517,38045579,+,0.46031746031746,68.66,0.37,0.46,0,0.083242,0,0,170.875,93.17578125,99.265625,no_match
bins_13347320,ancestral_repeat,chr1,162059754,162059865,-,0.294642857142857,52.85,-0.06,0.05,0,0.019681,0,0,18,71,166.05,no_match
bins_877303,three_prime_UTR,chr1,204703987,204704092,+,0.537735849056604,81.13,-0.93,0.60,0.786392,0.586169,0,0,395.557692307692,940.019230769231,263.615384615385,no_match
bins_13582885,ancestral_repeat,chr1,208724471,208724600,-,0.392307692307692,62.04,-0.58,0.64,0.356222,0.014683,0,0,0,0,0,no_match
bins_72347,exon_CCDS,chr1,17831398,17831474,+,0.649350649350649,88.31,0.50,0.71,0.747367,0.540552,0,0,103.605263157895,1670.22368421053,169.776315789474,no_match
bins_619674,five_prime_UTR,chr1,152207275,152207404,+,0.553846153846154,64.63,-0.51,0.65,0.682346,7.524410,0,0,93.65,986.31,52.76,no_match
bins_13368075,ancestral_repeat,chr1,165622418,165622558,-,0.375886524822695,56.03,-1.36,0.24,0.239158,0.018922,0,0,0,0,0,no_match
bins_13120726,exon_CCDS,chr1,91175828,91175941,-,0.421052631578947,85.96,0.30,0.56,0.773616,0.458384,0,0,1638.96428571429,910.964285714286,305.267857142857,no_match
bins_50407,three_prime_UTR,chr1,11824364,11824490,+,0.511811023622047,55.22,-1.20,0.28,0.30967,0.817128,0,0,1067.55,815.225,143.725,no_match
bins_299339,ancestral_repeat,chr1,63431354,63431482,+,0.51937984496124,52.31,-0.93,0.38,0,0,0,0,0,0,0,no_match
bins_858795,ancestral_repeat,chr1,201588439,201588545,+,0.448598130841121,52.78,-0.33,0.28,0,0.014252,0,0,0,0,0,no_match
bins_439966,ancestral_repeat,chr1,91394511,91394660,+,0.366666666666667,64.67,-0.98,0.48,0.420597,0,0,0,0,0,0,no_match
bins_12929619,ancestral_repeat,chr1,55214171,55214298,-,0.578125,55.73,-1.15,0.51,0.348107,0.043846,0,0,0,0,0,no_match
bins_725261,ancestral_repeat,chr1,173787593,173787698,+,0.509433962264151,55.65,-1.15,0.25,0.176101,0,0,0,0,0,0,no_match
bins_223545,ancestral_repeat,chr1,49559398,49559498,+,0.504950495049505,50.50,-1.49,0.30,0.447525,0,0,0,929.930555555556,467.805555555556,161.111111111111,no_match
bins_641962,exon_CCDS,chr1,157540367,157540507,+,0.368794326241135,72.22,-0.87,0.45,0.725561,0.180415,0,0,58.7272727272727,120.416666666667,69.9090909090909,no_match
bins_13441303,ancestral_repeat,chr1,179893035,179893183,-,0.335570469798658,72.67,-1.56,0.31,0.594468,0.010216,0,0,0,0,0,no_match
bins_917093,ancestral_repeat,chr1,212301577,212301721,+,0.386206896551724,62.84,-1.20,0.33,0.155952,0.008571,0,0,0,0,0,no_match
bins_151109,three_prime_UTR,chr1,35659406,35659538,+,0.398496240601504,82.71,1.05,0.55,0.788296,1.140516,0,0,683.546875,1224.69125,233.65234375,no_match
bins_429663,three_prime_UTR,chr1,89072257,89072326,+,0.171428571428571,77.14,0.61,0.52,0.316308,0.459433,1.489,68.341,711.316666666667,371.916666666667,95.5166666666667,no_match
bins_148957,exon_CCDS,chr1,35032367,35032491,+,0.624,87.20,-0.54,0.64,1.04243,0.545204,0,0,816.05,1189.21666666667,149.866666666667,no_match
bins_13723773,five_prime_UTR,chr1,244159946,244160043,-,0.397959183673469,45.92,-1.55,0.21,0,0.109020,0,0,437.836956521739,87.8478260869565,123.576086956522,no_match
bins_13418,exon_CCDS,chr1,3379554,3379674,+,0.603305785123967,79.34,0.60,0.77,1.0184,1.214637,0,0,248.862068965517,1312.18103448276,194.060344827586,no_match
bins_452725,ancestral_repeat,chr1,94653079,94653180,+,0.53921568627451,51.96,-0.05,0.37,0.302156,0.004549,0,0,0,0,0,no_match
bins_695131,ancestral_repeat,chr1,167298115,167298257,+,0.475524475524476,53.42,-1.05,0.12,0.406215,0,0,0,0,0,0,no_match
bins_702172,three_prime_UTR,chr1,168788279,168788406,+,0.296875,57.81,0.38,0.11,0,0.406046,0,0,229.148148148148,478.148148148148,80.7777777777778,no_match
bins_679181,ancestral_repeat,chr1,164174796,164174872,+,0.506493506493506,66.25,-1.63,0.58,0.300377,0,0,0,0,0,0,no_match
bins_718014,ancestral_repeat,chr1,172375312,172375451,+,0.378571428571429,56.08,-0.74,0.20,0.57418,0.004802,0,0,0,0,0,no_match
bins_13685347,ancestral_repeat,chr1,234909391,234909536,-,0.280821917808219,48.32,0.20,0.13,0.287666,0.010160,0,0,0,0,0,no_match
bins_349750,three_prime_UTR,chr1,74610839,74610913,+,0.24,45.83,0.30,0.13,0,0.008984,0,0,44.5526315789474,38.6842105263158,17.1842105263158,no_match
bins_13644873,five_prime_UTR,chr1,221604001,221604117,-,0.658119658119658,87.40,1.74,0.70,0.934783,0.313003,0,0,2348.07462962963,2102.3562962963,1848.16666666667,no_match
bins_13188869,ancestral_repeat,chr1,107310703,107310786,-,0.428571428571429,61.90,-1.56,0.18,0.336026,0,0,0,0,0,0,no_match
bins_13459116,exon_CCDS,chr1,182948243,182948321,-,0.291139240506329,92.41,0.38,0.81,0.607077,0.703135,0,0,674.35,550.7625,559.6125,no_match
bins_12977285,exon_CCDS,chr1,62773829,62773941,-,0.380530973451327,71.93,0.17,0.75,0.824413,0.184707,0,0,187.5625,433.223214285714,285.803571428571,no_match
bins_230250,five_prime_UTR,chr1,51208432,51208534,+,0.475728155339806,97.09,-0.45,0.73,0.855907,0.696281,1.012,9.071,301.230769230769,520.778846153846,102.192307692308,no_match
bins_12992954,ancestral_repeat,chr1,65646892,65647025,-,0.402985074626866,89.55,0.50,0.66,1.07984,1.088322,0,0,1037.2,3396.2,783.516666666667,no_match
bins_13287269,three_prime_UTR,chr1,149050782,149050883,-,0.401960784313726,71.57,-1.33,0.52,0.558893,1.059887,0,0,839.5,2689.97916666667,595.052083333333,no_match
bins_13080664,ncRNA_3019,chr1,83815395,83815527,-,0.315789473684211,62.41,-0.44,0.25,0.546387,0.023437,0,0,0,0,0,no_match
bins_12838546,ancestral_repeat,chr1,36914060,36914179,-,0.35,61.83,-0.87,0.22,0.446385,0,0,0,63.7980769230769,26.625,20.2019230769231,no_match
bins_13202829,five_prime_UTR,chr1,109853599,109853698,-,0.79,86.00,1.10,0.71,0.445349,0.375027,0,0,221.076086956522,418.282608695652,90.7826086956522,no_match
bins_193496,exon_CCDS,chr1,43670741,43670860,+,0.633333333333333,80.00,-0.65,0.64,0.7175,0.495118,0,0,955.169642857143,580.330357142857,295.794642857143,no_match
bins_12883922,exon_CCDS,chr1,45244035,45244157,-,0.569105691056911,90.24,-0.99,0.74,0.99734,1.232915,0.847,15.948,879.215517241379,1192.33620689655,418.215517241379,no_match
bins_12827381,ancestral_repeat,chr1,34593765,34593908,-,0.416666666666667,74.32,-0.48,0.50,0.421152,0.005324,0,0,140.527777777778,93.3055555555556,99.6944444444444,no_match
bins_124522,ancestral_repeat,chr1,29929802,29929945,+,0.576388888888889,54.48,-2.08,0.35,0.424009,0.007774,0,0,0,0,0,no_match
bins_860745,five_prime_UTR,chr1,201918567,201918638,+,0.472222222222222,83.33,-1.56,0.80,0.529221,1.114046,0,0,4533.16666666667,6425.04166666667,4976.91666666667,no_match
bins_153944,five_prime_UTR,chr1,36322280,36322363,+,0.678571428571429,55.32,-1.37,0.28,0,0.414925,0,0,171.972222222222,211.347222222222,520.875,no_match
bins_13238239,ancestral_repeat,chr1,116251372,116251517,-,0.328767123287671,55.70,0.17,0.27,0.513465,0,0,0,0,0,0,no_match
bins_13588214,exon_CCDS,chr1,210027589,210027724,-,0.301470588235294,85.71,-0.20,0.67,1.07689,0.495097,0.766,6.440,930.609032258065,2163.35064516129,589.950967741935,no_match
bins_13107454,ancestral_repeat,chr1,88457002,88457147,-,0.36986301369863,64.67,-0.41,0.55,0.569043,0,0,0,0,0,0,no_match
bins_112009,exon_CCDS,chr1,26646633,26646781,+,0.48993288590604,83.22,0.88,0.82,1.08628,0.690580,0,0,180.905172413793,391.594827586207,129.853448275862,no_match
bins_120138,three_prime_UTR,chr1,28737474,28737541,+,0.544117647058823,63.38,-1.85,0.28,0.255601,6.132624,0,0,980.671052631579,4318.82894736842,445.960526315789,no_match
bins_13598529,ancestral_repeat,chr1,212295013,212295141,-,0.294573643410853,55.30,-1.13,0.14,0.383363,0.027018,0,0,0,0,0,no_match
bins_13211850,ancestral_repeat,chr1,111057028,111057162,-,0.385185185185185,51.80,-2.36,0.36,0.189189,0,0,0,0,0,0,no_match
bins_1004487,exon_CCDS,chr1,235055245,235055324,+,0.4375,85.00,-0.53,0.76,0.643529,0.184720,0,0,1029.59722222222,1194.70833333333,470.527777777778,no_match
bins_414922,exon_CCDS,chr1,86818204,86818345,+,0.359154929577465,76.06,-1.47,0.36,0.929529,0.107363,0,0,72.3833333333333,320.033333333333,71.4,no_match
bins_12914594,exon_CCDS,chr1,52047566,52047682,-,0.333333333333333,89.74,0.47,0.75,0.956095,3.669973,0,0,2216.00925925926,5301.74074074074,1931.09259259259,no_match
bins_215036,ancestral_repeat,chr1,48164180,48164321,+,0.28169014084507,55.10,-1.82,0.34,0,0.037269,0,0,0,0,0,no_match
bins_518866,three_prime_UTR,chr1,109439295,109439421,+,0.354330708661417,48.85,0.15,0.25,0,1.257675,0,0,611.933035714286,2845.11607142857,803.924107142857,no_match
bins_13690143,exon_CCDS,chr1,236112692,236112779,-,0.409090909090909,70.79,0.39,0.34,0.449216,0,0,0,26.3522727272727,54.0681818181818,44.6704545454545,no_match
bins_13219191,ancestral_repeat,chr1,112447344,112447437,-,0.414893617021277,51.58,-1.19,0.07,0.331524,0,0,0,1,59.5,68.75,no_match
bins_13039253,ancestral_repeat,chr1,76432707,76432814,-,0.12962962962963,68.14,1.55,0.05,0.405048,0,0,0,0,0,0,no_match
bins_12826485,ancestral_repeat,chr1,34457556,34457663,-,0.388888888888889,59.65,-0.09,0.40,0,0,0,0,87.25,68,67.1666666666667,no_match
bins_13661215,exon_CCDS,chr1,225986879,225986952,-,0.635135135135135,62.92,0.42,0.36,0.497457,2.320012,0,0,1263.75,1695.84210526316,407.144736842105,no_match
bins_13044836,ancestral_repeat,chr1,77280181,77280322,-,0.415492957746479,44.90,-0.11,0.30,0.329621,0.097128,0,0,101,164.232142857143,60.3214285714286,no_match
bins_13347705,ancestral_repeat,chr1,162103100,162103221,-,0.278688524590164,27.91,-1.41,0.08,0.333214,0,0,0,0,0,0,no_match
bins_629805,three_prime_UTR,chr1,154449076,154449177,+,0.392156862745098,67.29,0.04,0.49,0.43097,1.179468,0,0,683.032608695652,970.684782608696,135.54347826087,no_match
bins_12762039,exon_CCDS,chr1,19421829,19421930,-,0.568627450980392,79.41,-0.76,0.82,0.887798,1.866839,0,0,905.615384615385,1553.34615384615,462.769230769231,no_match
bins_13209401,ancestral_repeat,chr1,110738324,110738463,-,0.421428571428571,55.41,-1.62,0.40,0.225591,0.050906,0,0,0,0,0,no_match
